sports,Ital Record & Sport,St. Clair Avenue West,
beauty,Astro Salon,St. Clair Avenue West,
deli,Thin Blue Line Cheese,Roncesvalles Avenue,
clothes,Coal Miner's Daughter,Roncesvalles Avenue,
art,Soho Art & Custom Framing,Roncesvalles Avenue,
supermarket,The Herbal Clinic And Dispensary,Roncesvalles Avenue,
butcher,Russell's Butcher & Deli,Roncesvalles Avenue,
clothes,Likely General,Roncesvalles Avenue,
frame,Prints Charming,Roncesvalles Avenue,
carpet,Mellah,Roncesvalles Avenue,
chocolate,The Chocolateria,Roncesvalles Avenue,
gift,Old Country Shop,Roncesvalles Avenue,
clothes,F as in Frank,Queen Street West,
clothes,te koop,Queen Street West,
butcher,Cumbrae's,Queen Street West,
clothes,Psyche,Queen Street West,
clothes,Mini Mioche,Queen Street West,
deli,Alimentari,Roncesvalles Avenue,
bakery,Mabel's,Roncesvalles Avenue,
houseware,Cookery,Roncesvalles Avenue,
seafood,De La Mer,Roncesvalles Avenue,
bakery,Chicago Bakery and Deli,Roncesvalles Avenue,
bakery,Hot Oven Bakery,Roncesvalles Avenue,
hairdresser,Roncy Hair Salon,Roncesvalles Avenue,
supermarket,Evergreen Natural Foods,Roncesvalles Avenue,
beauty,Blitz Facial Bar,Roncesvalles Avenue,
deli,MyOlive,Roncesvalles Avenue,
cosmetics,Deciem,Queen Street West,
dry_cleaning,High Park Cleaners,Roncesvalles Avenue,
greengrocer,Rowe Farms,Roncesvalles Avenue,
beauty,The Ten Spot,Roncesvalles Avenue,
clothes,Public Butter Vintage,Queen Street West,
clothes,Kotn,Queen Street West,
gift,Studio Brillantine,Queen Street West,
beauty,Tibet Hair & Beauty Salon,Queen Street West,
pet,Furfamily Boutique,Queen Street West,
clothes,Hayley Elsaesser Fashion,Queen Street West,
clothes,Fashionably Yours Designer Consignment,Queen Street West,
erotic,Hanky Panky,Queen Street West,
cosmetics,Kiehl's,Queen Street West,
jewelry,Jacob Mercari,Queen Street East,
supermarket,Saks Food Hall,Yonge Street,
hairdresser,Urban Philosophy,Richmond Street East,
convenience,Family Convenience,Finch Avenue East,
furniture,Studio B,King Street East,
clothes,Due West,Queen Street West,
furniture,Morba,Queen Street West,
clothes,Club Monaco,Queen Street West,
beauty,H2 Nails & Spa,Yonge Street,
hairdresser,Garden Hairdressing,Yonge Street,
clothes,Kaniz Boutique House,Danforth Avenue,
tattoo,North York Ink,Yonge Street,
beauty,Elysia Beauty Bar,Kingsdale Avenue,
pet,PetSmart,Yonge Street,
shoes,Walking on a Cloud,Yonge Street,
alcohol,LCBO,Yonge Street,
paint,Benjamin Moore,Eglinton Avenue West,
jewelry,De Val Jewellers,Eglinton Avenue West,
clothes,Reigning Champ,Queen Street West,
frame,The Frame Maker II,Gerrard Street East,
laundry,Speedy Coin Laundry,Davenport Road,
condo,Avenue 151 Yorkville,Avenue Road,
travel_agency,Happy Vacations,Yonge Street,
pawnbroker,Cash for gold,Danforth Avenue,
sports,Adidas,Dundas Street East,
variety_store,Dollar Home,Albion Road,
dry_cleaning,Martinizing Dry Cleaning,Islington Avenue,
electronics,Cartridge City,Albion Road,
medical_supply,Baldassera Denture Clinic,Albion Road,
clothes,Bollywood's Fashion,Islington Avenue,
clothes,Revaj Boutique,Islington Avenue,
clothes,Aman Fashions,Islington Avenue,
travel_agency,Accord Travel Inc,Bay Street,
clothes,Addition Elle,Yonge Street,
curtain,Alleen's Window and Wall Coverings,Yonge Street,
greengrocer,African Caribbean Groceries,Albion Road,
greengrocer,Al Meezan Halal Meat & Grocery,Albion Road,
butcher,Dar Halal Meat Market,Albion Road,
greengrocer,Al- Falah Grocery & Halal Meat,Albion Road,
jewelry,Baadshah Jewellers,Islington Avenue,
beauty,The History of Fo O Hui,Yonge Street,
jewelry,Ishwar Jewellers,Islington Avenue,
jewelry,Aziz Jewellers,Islington Avenue,
jewelry,Famili Jewellers,Albion Road,
antiques,Indian Kitchen King & Puja Hut,Albion Road,
medical_supply,Vitamin & Natural Health Food,Albion Road,
mobile_phone,Cellular World Plus Inc,Albion Road,
mobile_phone,GTA wireless,Albion Road,
mobile_phone,Hotwire Communications- Telus Store,Albion Road,
photo,Fitfoto Digital Studio Inc,Islington Avenue,
beauty,Angel Hair & Beauty Salon,Albion Road,
beauty,Barber Shop-Hair Canada Stylists,Islington Avenue,
beauty,Canara Hair Salon,Albion Road,
beauty,Domenic's Barber shop,Albion Road,
beauty,J & I Beauty Supply Inc,Albion Road,
supermarket,Samirmis Supermarket,Albion Road,
beauty,Custom Tailor and Tuxedo Rental,Albion Road,
clothes,Banana Republic,Yonge Street,
travel_agency,Gill International Travel,Albion Road,
convenience,Albion Paan & Video,Albion Road,
dry_cleaning,JC Cleaners,Albion Road,
electronics,Maas Computers & Cell Phones,Islington Avenue,
computer,Computer Time Repairs & Sales,Albion Road,
hairdresser,Spellbound Salon,Yonge Street,
clothes,all leather,Yonge Street,
clothes,Kainaat Couture,Islington Avenue,
clothes,Kohinoor Haute Coutre,Islington Avenue,
clothes,Kainaat Collection,Islington Avenue,
clothes,Life In Style,Islington Avenue,
clothes,Kohinoor Looms,Albion Road,
hairdresser,Boyd's barber shop,Carlton Street,
variety_store,Indian Bazaar,Islington Avenue,
greengrocer,New Era Mart Ltd,Albion Road,
clothes,Urban Planet,Yonge Street,
jewelry,Raghu Jewellers,Albion Road,
jewelry,Nikhaar Jewellers,Islington Avenue,
butcher,Macelleria Potenza,Islington Avenue,
beauty,J J Hairstylist, Skincare & Laser Centre,Islington Avenue,
electronics,TechSource,Albion Road,
medical_supply,Health Service Centre,Islington Avenue,
jewelry,Patel's Fine Jewellery,Albion Road,
travel_agency,Butterfield and Robinson Travel,Bond Street,
jewelry,New Maharani Jewellers,Albion Road,
mobile_phone,Chatr,Albion Road,
massage,Caesar Spa,Carlton Street,
mobile_phone,Raza.com,Albion Road,
beauty,Indian-Canadian Beauty Salon,Islington Avenue,
pet,T T Aquarium & Pets,Albion Road,
beauty,Indo Canada Beauty Salon & Spa,Albion Road,
gift,Laxmi Ma Religious Store,Albion Road,
beauty,Sylvia's Coiffure & Boutique,Albion Road,
beauty,Roha Unique Looks,Albion Road,
gift,Canada Gift,Yonge Street,
beauty,Soha Beauty Salon & Laser Centre,Islington Avenue,
beauty,Yukimi Spa,Albion Road,
beauty,Kiran Beauty Parlour,Albion Road,
beauty,Top Notch Beauty Salon & Barber,Albion Road,
beauty,Mahek Beauty Salon,Islington Avenue,
beauty,New Image Unisex Salon,Albion Road,
rental,U-Haul,Albion Road,
beauty,Pretty Nails,Albion Road,
convenience,Yong Albion Convinience,Albion Road,
laundry,Thistletown Coin Wash,Albion Road,
electronics,Primetime Computer & Electronics,Albion Road,
fabric,Scarborough Textiles & Fabrics,Islington Avenue,
clothes,Pooja's Fashions,Islington Avenue,
clothes,Pami Fashions,Islington Avenue,
greengrocer,New India Grocers Inc.,Islington Avenue,
supermarket,Prasad Caribbean Oriental Specialty Foods Inc,Albion Road,
jewelry,Raj's Fine Jewellery,Islington Avenue,
medical_supply,Sumeru Herbs,Albion Road,
clothes,8th and Main,Yonge Street,
laundry,College Dry Cleaners,Yonge Street,
shoes,College Shoe Repair and Key Cutting,Bay Street,
bag,Coach,Yonge Street,
laundry,Corporate Cleaners,Bay Street,
medical_supply,A & E Optical,Queen Street East,
tea,Presotea,Dundas Street East,
gift,Disney Store,Yonge Street,
jewelry,Deluxe Time,Dundas Street West,
jewelry,Bluboho,Queen Street West,
clothes,Eddie Bauer,Yonge Street,
erotic,Seduction,Queen Street West,
repair,Repair and Run,Queen Street West,
hairdresser,Cadmen Barber Shop,Queen Street West,
beauty,New You Spa,Queen Street West,
gift,Outer Layer,Queen Street West,
nutrition_supplements,GNC,Queen Street West,
beauty,Aroma Spa and Nail Salon,College Street,
hairdresser,Joe's Barber Shoppe,College Street,
books,Balfour Books,College Street,
furniture,88 furniture,Dundas Street West,
florist,Botany Floral Studio,College Street,
beauty,A + Nails & Spa,Dundas Street West,
hairdresser,Avon Hairstylist,Dundas Street West,
hairdresser,Barberella,Dundas Street West,
sports,Blue Tile Lounge,Dundas Street West,
gift,Bookhou,Dundas Street West,
shoes,Elapra Shoes,Queen Street East,
beauty,Esthetic Studio Two,Bay Street,
beauty,Pretty Yonge Thing,Walton Street,
art,Common Good,Dundas Street West,
beauty,Ferraro Hair and Body Care,Bay Street,
mobile_phone,Mobile Snap,Dundas Street West,
laundry,Coin Laundromat,College Street,
music,CHIN Radio,College Street,
optician,Consumers Optical,College Street,
vacant,Alice,College Street,
clothes,Dressy Boutique Ltd.,College Street,
beauty,Jealousy Beauty,Yonge Street,
optician,Dr. Marianne Chow,Dundas Street West,
clothes,Felichia Bridal,College Street,
electronics,Gadget City,Dundas Street East,
greengrocer,Fresh Fruit Market,College Street,
gift,Festival Gift & Variety,College Street,
medical_supply,Hakim Optical Factory Outlet,Dundas Street East,
bakery,Goldstar Variety,College Street,
convenience,E Zhan Bubble Tea Internet Café,Dundas Street West,
jewelry,Fredrick Prince Artisan Jewellery & Gifts,Dundas Street West,
hairdresser,GT8,College Street,
electronics,iRepair.ca,College Street,
shoes,Holiday Shoe Repair,Bay Street,
wine,Wine Rack,College Street,
alcohol,LCBO,College Street,
beauty,Heather's Hair Salon,Dundas Street West,
interior_decoration,HomeSense,Yonge Street,
vacant,Collabo,College Street,
clothes,M&F Linen Bazaar Ltd.,College Street,
video,Master Video Production,College Street,
clothes,T-ShirtGuys,College Street,
pet,Pet Uno,College Street,
laundry,People's Dry Cleaners,College Street,
clothes,Pasqualino Menswear,College Street,
bicycle,Pedalinx Bike Shop,College Street,
florist,Riverside Flower Shop,College Street,
bakery,Riviera Bakery,College Street,
jewelry,Royal Crown Jewellery,College Street,
games,Snakes and Lattes,College Street,
furniture,Ruum Design,College Street,
beauty,Alibi,College Street,
hairdresser,MDRN,Manning Avenue,
beauty,Sillage Skin Care,College Street,
sports,All Star Wing & Ribs,College Street,
bakery,iBAKE,Yonge Street,
beauty,Foxy Nail and Spa,Yonge Street,
laundry,Splish Splash,College Street,
furniture,Structube,College Street,
beauty,Teti Hair Salon,Beatrice Street,
beauty,Betsy Beauty Salon,College Street,
laundry,King Spic & Span Laundromat Inc.,Dundas Street West,
jewelry,Liberal Jewellery,Dundas Street West,
beauty,Liammei Hair Salon,Dundas Street West,
hairdresser,Hair Essentials,Dundas Street West,
beauty,Naked Beauty Bar,Dundas Street West,
dry_cleaning,New Fashion Shop,Dundas Street West,
bakery,Odile Chocolat,Dundas Street West,
bicycle,Ride Away Bikes,Dundas Street West,
garden_centre,Rose Garden Flowers & Gift,Dundas Street West,
laundry,Six Star Laundromat,Dundas Street West,
tattoo,Soma Tiger Tattoo,Dundas Street West,
massage,Church Wellness Centre,Church Street,
hairdresser,Distinct Hair Design,Maitland Street,
books,Glad Day Bookshop,Church Street,
hairdresser,Ho's Place,Church Street,
erotic,Love Shop,Church Street,
convenience,Maple Leaf Convenience,Church Street,
clothes,he Men's Room,Church Street,
travel_agency,Maple Fun Tours,Wellesley Street East,
tobacco,Mr Tobacconists,Church Street,
dry_cleaning,Nova Supreme Dry Cleaners,Church Street,
tattoo,PASSAGE TATTOO,Geary Avenue,
convenience,Pusateri Fruit,Church Street,
hearing_aids,Skylark,Wellesley Street East,
beauty,Salon One Inc,Church Street,
massage,Steamworks Baths Toronto,Church Street,
bakery,Pain Perdu,St. Clair Avenue West,
car,Rexdale Hyundai,Rexdale Boulevard,
convenience,Alexandra Tuck Shop,Augusta Avenue,
travel_agency,Ashok Travels,Gerrard Street East,
interior_decoration,Basis Design Build,Carlton Street,
florist,Blooming Flower Bar,Parliament Street,
beauty,Capability Brown Hair Studio,Carlton Street,
bicycle,Cycle Solutions,Parliament Street,
doityourself,Dance Umbrella of Ontario,Parliament Street,
dry_cleaning,Del-Ray Cleaners,Parliament Street,
beauty,Deciem,Carlton Street,
massage,Donvale Massage Therapy,Parliament Street,
clothes,The Yonge Street Mission - Double Take Store,Gerrard Street East,
stationery,Eagle TaeKwonDo Academy,Parliament Street,
furniture,Eclectisaurus,Gerrard Street East,
car_repair,Minute Muffler Brake & Wheel,Lake Shore Boulevard West,
tobacco,Vape Loft,Yonge Street,
hairdresser,The Maze Hair Salon,Yonge Street,
dry_cleaning,Carlton Dry Cleaners,Carlton Street,
optician,Face Furniture Optical,Parliament Street,
clothes,Fashion Wearhouse-Parliament,Parliament Street,
mobile_phone,Freedom Mobile,Parliament Street,
convenience,Gerrard Convenience,Gerrard Street East,
hairdresser,Hair Lift Group,Parliament Street,
beauty,Hair Spa salon,Parliament Street,
hairdresser,Hastings Barber Shop Cabbagetown,Gerrard Street East,
clothes,Hilary MacMillan Studio,Carlton Street,
pet,HUMMINGBIRD METAL ARTS,Gerrard Street East,
massage,Jordano Skin Care,Gerrard Street East,
antiques,KENDALL & Co. Interior Design + Decor,Parliament Street,
lighting,Lamp Cage,Parliament Street,
car_repair,Lorin Fraser Service Centre Ltd,Gerrard Street East,
computer,Maple Leaf Computers & Cellphone,Parliament Street,
furniture,MI CASA TORONTO | Home Decor,Carlton Street,
dry_cleaning,Parliament Dry Cleaner,Parliament Street,
clothes,Onirak Fashion,Parliament Street,
furniture,Parliament Furniture,Parliament Street,
convenience,Parliament Smoke & Gift,Parliament Street,
car_repair,AlignTEK,Kipling Avenue,
car,Mikate Motors,Kipling Avenue,
massage,Great 8 Holistic Centre,Kipling Avenue,
hairdresser,Eleganza Hair Salon & Spa,Kipling Avenue,
furniture,Aman Furniture Manufacturing,Brydon Drive,
hardware,Canadian Car Care,Brydon Drive,
furniture,Officestock.ca,Brydon Drive,
florist,Flower Company,Brydon Drive,
headshop,420 King's,Queen Street West,
clothes,Frank and Oak,Queen Street West,
candles,Yummi Candles,Queen Street West,
hairdresser,Harlots,Queen Street West,
bicycle,Giant,Queen Street West,
toys,Kolkid,Queen Street West,
optician,Warby Parker,Queen Street West,
mobile_phone,Virgin Plus,Queen Street West,
optician,Boom Optical,Queen Street West,
optician,Bailey Nelson,Queen Street West,
vacant,Toma Burger,Queen Street West,
clothes,Ben Sherman,Queen Street West,
cannabis,Wonderland,King Street West,
car_repair,1 Four 0 Nine Inc.,Bloor Street West,
dry_cleaning,White Dove Dry Cleaners,Islington Avenue,
tattoo_supplies,Studio One Tattoo Supplies,Queen Street East,
hairdresser,Fade Away - Barber Shop,John Garland Boulevard,
convenience,Dollar King & Party Supplies,Martin Grove Road,
convenience,Convenience Store,Martin Grove Road,
dry_cleaning,Dry Cleaners,Martin Grove Road,
clothes,Multi Moda,College Street,
bicycle,Bikechain,College Street,
bicycle,Bike Repair Clinic,Queen Street East,
bicycle,Scarborough Cycles,Danforth Avenue,
supermarket,Joy Mart,Finch Avenue West,
hairdresser,Hair Avenue,Finch Avenue West,
hairdresser,J Hair Salon,Midland Avenue,
bakery,Cheese Garden Japanese Cheesecake,Midland Avenue,
tea,Tsaa,Danforth Avenue,
doityourself,DeSerres,Eglinton Avenue West,
beauty,Bay Street Clinic of Electrolysis And Skincare,Bay Street,
mobile_phone,Rogers,Sheppard Avenue West,
vacant,Express To Go Convenience,Queen Street West,
pawnbroker,Qik Cash & Pawn,Jane Street,
beauty,Azita Beauty Salon,Northtown Way,
supermarket,Organic Garage,Hanna Avenue,
beauty,Gioia Beauty and Spa,Joe Shuster Way,
convenience,Fuzion Convenience,Joe Shuster Way,
bed,East West Futons,Cartwright Avenue,
furniture,Universe Design,Cartwright Avenue,
furniture,Chair King,Cartwright Avenue,
beauty,Rosy Nails,Danforth Avenue,
clothes,Vintage,Queen Street West,
gift,All in the Cards,Sheppard Avenue West,
dry_cleaning,King West Village Cleaners,King Street West,
beauty,Sparks,King Street West,
optician,King West Eye Care,King Street West,
paint,Benjamin Moore,St. Clair Avenue West,
optician,Pearle Vision,Hanna Avenue,
mobile_phone,Rogers,Hanna Avenue,
mobile_phone,Fido,Hanna Avenue,
hairdresser,Axe & Hatchet,Lynn Williams Street,
optician,See & Be Seen,East Liberty Street,
beauty,Mint,East Liberty Street,
beauty,Vent Blow Dry Bar,East Liberty Street,
massage,Royal York Massage Therapy,Dundas Street West,
hairdresser,Couples,Dundas Street West,
dry_cleaning,Montgomery Alterations,Dundas Street West,
massage,5178 Health Spa,Dundas Street West,
beauty,Sense Jenny’s Spa,Dundas Street West,
cannabis,Em Jay’s Smart Cannabis,Dundas Street West,
medical_supply,Seniors Store,Dundas Street West,
tobacco,Vape4Change,Dundas Street West,
mobile_phone,Freedom Mobile,Dundas Street West,
paint,Village Paint & Wallpaper,Dundas Street West,
second_hand,Value Village,Islington Avenue,
car_repair,Assured Collision Centre,Atomic Avenue,
furniture,Royal Furniture Warehouse,Brown's Line,
medical_supply,At Home Healthcare Solutions,Lake Shore Boulevard West,
car_repair,Chesswood Transmission,Wilson Avenue,
beauty,Pink Lipstick Beauty Supply,Yonge Street,
tobacco,Central Vape City,Yonge Street,
clothes,Pumpkin Clothing and Accessories,Yonge Street,
travel_agency,KC Tour,Yonge Street,
bakery,Alli's Fresh Baked,St. Clair Avenue West,
hairdresser,Salon Dionne,St. Clair Avenue West,
computer,Hi-Five Computer,St. Clair Avenue West,
tattoo,Bad Buddha Tattoes,St. Clair Avenue West,
florist,Poppies,Queen Street West,
art,Craft Ontario,Queen Street West,
clothes,Birds of North America,Queen Street West,
car_repair,Bianchi Collision Centre,Gladstone Avenue,
pawnbroker,Queenglad Pawnbrokers,Queen Street West,
clothes,100% Silk,Queen Street West,
cannabis,High Variety,Queen Street West,
herbalist,Helen + Hildegard,Queen Street West,
furniture,INabstracto,Queen Street West,
hairdresser,Town Barber,Queen Street West,
laundry,Monster Wash,King Street West,
convenience,Kapamilya Foods,Springhurst Avenue,
convenience,King's Milk,King Street West,
convenience,King's Food Market,King Street West,
laundry,King's Coin Laundry,King Street West,
convenience,King Mini Mart,King Street West,
optician,Eye on Optical on King,King Street West,
vacant,Sol Produce,King Street West,
variety_store,Dollarama,King Street West,
